id,ChapterName,label,expected_final_answer,predicted_final_answer
79,বৃত্ত,0,$x^2+y^2-4x-2y+4=0$,(x-2)^2 + (y-1)^2 = 1
80,বৃত্ত,1,"$AB=2\sqrt{5}$, $2\sqrt{5}$ বর্গ একক","AB = 2√5
Area(ΔABC) = 2√5"
81,বৃত্ত,1,$(x-3)^2+(y-4)^2=4$,(x-3)^2 + (y-4)^2 = 4
82,বৃত্ত,1,$(x-4)^2+(y\pm5)^2=5^2$,(x-4)^2 + (y-5)^2 = 25  এবং  (x-4)^2 + (y+5)^2 = 25
83,বৃত্ত,0,$x-y\pm3\sqrt{2}=0$,"= x + 3√2, y = x − 3√2, y = −x + 3√2, y = −x − 3√2"
84,বৃত্ত,0,$x-y=0$ ও $x-y+12=0$,"- y = 0
x - y = -12"
85,বৃত্ত,1,"$a=3,\frac{77}{9}$","= 3, 77/9"
86,বৃত্ত,1,$(x-13)^2+(y-13)^2=13^2$ এবং $(x-5)^2+(y-5)^2=5^2$,"(x-13)^2 + (y-13)^2 = 169
(x-5)^2 + (y-5)^2 = 25"
87,বৃত্ত,1,$r=3\sqrt{2}$,= 3√2
88,বৃত্ত,0,$x^2+y^2-8x-10y+1=0$,(x-4)^2 + (y-5)^2 = 40
89,বৃত্ত,0,$x^2+y^2=2a^2$,2 + y^2 = 2a^2
90,বৃত্ত,1,$12x+5y=0$ এবং $5x-12y=0$,"12x + 5y = 0
মূল বিন্দুতে স্পর্শক: 5x - 12y = 0"
91,বৃত্ত,1,"$c=4$, স্পর্শবিন্দু $=(2,0)$","= 4, স্পর্শবিন্দু = (2,0)"
92,বৃত্ত,0,"$x^2+y^2-4x-6y+9=0$, $0$","(x-2)^2 + (y-3)^2 = 4
y-অক্ষে কর্তিত জ্যাপ্রস্থের দৈর্ঘ্য: 0"
93,বৃত্ত,1,"$x+6y-9=0$, $6x-y-17=0$","+ 6y - 9 = 0
অভিলম্ব: 6x - y - 17 = 0"
94,বৃত্ত,0,"$x^2+y^2-4x+2y+4=0$, $4x+3y=0$","(x-2)^2 + (y+1)^2 = 1
অপর স্পর্শকের সমীকরণ: 4x + 3y = 0"
95,বিন্যাস ও সমাবেশ,1,$68$ টি,68
96,বিন্যাস ও সমাবেশ,1,$756$,756
97,বিন্যাস ও সমাবেশ,1,"$n=12,\ r=3$","= 12, r = 3  (সাধারণ সমাধান: n = 78k + 12, r = 30k + 3, k ∈ Z_{\ge 0})"
98,বিন্যাস ও সমাবেশ,1,$36$,36
99,বিন্যাস ও সমাবেশ,1,$3600$,3600
100,বিন্যাস ও সমাবেশ,0,$18720$,0
101,বিন্যাস ও সমাবেশ,1,$4914000$,4914000
102,বিন্যাস ও সমাবেশ,0,$3\times\frac{6!}{2!2!}$,"= 5040
প্রথম ও শেষে একই অক্ষর থাকবে এমন বিন্যাসের সংখ্যা = 540"
103,বিন্যাস ও সমাবেশ,0,$4315672$,2000তম সংখ্যা নেই (কারণ মোট সংখ্যা মাত্র 720টি)
104,বিন্যাস ও সমাবেশ,1,$115$,115
105,বিন্যাস ও সমাবেশ,0,$155$টি,5
106,বিন্যাস ও সমাবেশ,1,$344$,344
107,বিন্যাস ও সমাবেশ,1,$476$,476
108,বিন্যাস ও সমাবেশ,1,$200$,200
109,বিন্যাস ও সমাবেশ,1,$276$,276
110,বিন্যাস ও সমাবেশ,1,$99$,99
111,বিন্যাস ও সমাবেশ,1,$126126$,126126
112,বিন্যাস ও সমাবেশ,1,"$1260$, $180$, $36$","= 1260
স্বরবর্ণগুলো একত্রে থাকবে = 180
স্বরবর্ণগুলো জোড় (ইভেন) স্থান দখল করবে = 36"
113,বিন্যাস ও সমাবেশ,1,"$(i)\ 60$, $(ii)\ 60$","(i) 60
(ii) 60"
114,বিন্যাস ও সমাবেশ,1,"$45360$, $630$","45360
630"
115,বৃত্ত,0,"$\theta=1.4^c$, $20.73$ বর্গ সে.মি.","∠AOB = 2·arcsin(0.7) ≈ 88.854308° (≈1.550794993 rad)
চাপ AB ও জ্যা AB-এর অন্তঃস্থিত ক্ষেত্রের ক্ষেত্রফল ≈ 27.5473649 cm²"
116,ত্রিকোণমিতি,1,$2^n+\frac{1}{2^n}$,(\tfrac{1}{2}\right)^n+2^n
117,ত্রিকোণমিতি,1,$\cos(x+y)=\frac{a^2-b^2}{a^2+b^2}$,(x+y) = (a^2 - b^2)/(a^2 + b^2) (a^2 + b^2 ≠ 0)
118,ত্রিকোণমিতি,1,"$c=\sqrt{6}$, $A=105^\circ$, $B=15^\circ$","A = 105°, B = 15°, c = √6"
120,ত্রিকোণমিতি,1,$3\tan3\theta$,$3\tan3\theta$
121,ত্রিকোণমিতি,0,$x=\frac{n\pi}{3}\pm\frac{\pi}{12}; \ n\in\mathbb{Z}$,
122,ত্রিকোণমিতি,1,$6.5$,(\displaystyle \frac{13}{2}\)
123,ত্রিকোণমিতি,1,$\cos4\theta=\frac{1}{2}\left(x^4+\frac{1}{x^4}\right)$,"[
\cos4\theta=\frac{1}{2}\left(x^4+\frac{1}{x^4}\right)
\]"
124,ত্রিকোণমিতি,1,$-1$,-1
125,ত্রিকোণমিতি,0,এরূপ কোন সমকোণী ত্রিভুজ সম্ভব নয়।,
126,ত্রিকোণমিতি,1,"$x=\frac{\pi}{8}, \frac{\pi}{3}, \frac{3\pi}{8}, \frac{2\pi}{3}, \frac{5\pi}{8}, \frac{7\pi}{8}$","(\displaystyle x=\frac{\pi}{8},\ \frac{3\pi}{8},\ \frac{5\pi}{8},\ \frac{7\pi}{8},\ \frac{\pi}{3},\ \frac{2\pi}{3}\)"
127,ত্রিকোণমিতি,1,$1$,1
128,ত্রিকোণমিতি,0,$A+B+C=\pi$,"A + B + C = nπ, n ∈ ℤ."
129,ত্রিকোণমিতি,1,"$A=90^\circ, \ B=30^\circ, \ C=60^\circ$","A = 90°, B = 30°, C = 60°"
130,ত্রিকোণমিতি,1,"$c=\sqrt{6}, \ B=75^\circ, \ A=45^\circ$","A=45^\circ,\ B=75^\circ,\ c=\sqrt{6}"
131,ত্রিকোণমিতি,0,$\theta=\frac{n\pi}{4}$ অথবা $\theta=\frac{n\pi}{3}+(-1)^n\frac{\pi}{18}$,"[
\theta=\dfrac{n\pi}{4}\;(n\in\mathbb{Z})\quad\text{or}\quad
\theta=\dfrac{\pi}{18}+\dfrac{2k\pi}{3}\;(k\in\mathbb{Z})\quad\text{or}\quad
\theta=\dfrac{5\pi}{18}+\dfrac{2k\pi}{3}\;(k\in\mathbb{Z})
\]"
132,ত্রিকোণমিতি,1,$x=2n\pi+\frac{7\pi}{12}$ এবং $x=2n\pi+\frac{\pi}{12}$,"= π/12 + 2kπ  or  x = 7π/12 + 2kπ,  k ∈ ℤ"
134,ফাংশন,1,"ডোমেন $f=(-\infty,2)\cup(3,\infty)$ এবং রেঞ্জ $f=R$","(-∞, 2) ∪ (3, ∞)
রেঞ্জ: (-∞, ∞)"
135,ফাংশন,1,"ডোমেন $=\left[-\frac{1}{3},1\right]$; রেঞ্জ $=[0,\pi]$","[-1/3,\,1]; রেঞ্জ: [0,\,\pi]"
136,ফাংশন,1,"$(gof^{-1})(x)=x^4+2x^2+3$, $(gof)^{-1}(x)=x-1$","(gof^{-1})(x) = x^4 + 2x^2 + 3, domain: x ≥ 0
(gof)^{-1}(x) = x - 1, domain: x ≥ 2"
137,ফাংশন,1,$\frac{2+x}{3+2x}$,$\dfrac{2+x}{3+2x}$
138,ফাংশন,1,$2\pi$,2π
139,ফাংশন,1,"$f^{-1}(x)=\frac{3-x}{x-1}$, ডোমেন $=R-\{1\}$, রেঞ্জ $=R-\{-1\}$","-1}(x) = (3 - x)/(x - 1), ডোমেন: x ≠ 1, রেঞ্জ: all real numbers except -1 (i.e., ℝ \ {-1})."
140,ফাংশন,1,"ডোমেন $=R$, রেঞ্জ $=[3,\infty)$, সর্বনিম্ন মান $=3$, $x$ অক্ষ হতে কর্তিত অংশ $=0$, $y$ অক্ষ হতে কর্তিত অংশ $=7$","Domain: (-∞, ∞)
Range: [3, ∞)
Axis of symmetry: x = 2
Minimum value: y_min = 3 at x = 2 (no maximum)
x-intercepts: none (no real roots)
y-intercept: (0, 7)
Vertex: (2, 3)
Graph: upward-opening parabola with vertex at (2,3), passing through (0,7) and (4,7)"
142,ফাংশন,1,"$(gof)(2)=19$, $(fog)(2)=5$","(gof)(2)=19
(fog)(2)=5"
144,ফাংশন,1,"রেঞ্জ $=\{7,3,1\}$, ফাংশনটি এক এক নয়","(f) = \{1,3,7\}; না, এটি এক-এক ফাংশন নয়।"
145,ফাংশন,1,"ডোমেন $=\{1,2,3,4\}$; রেঞ্জ $=\{2,3,4,5\}$","Domain = \{1,2,3,4\}
Range = \{2,3,4,5\}"
147,অন্তরীকরণ,0,$\frac{dy}{dx}=-\frac{y^2+xy+x}{x\{1+(x+y)\ln x\}}$,"[
\frac{dy}{dx}=\frac{-1-x^{-y}\dfrac{y}{x}}{1+x^{-y}\ln x}=-\frac{x^{y}+\dfrac{y}{x}}{x^{y}+\ln x}
\]"
148,অন্তরীকরণ,1,$12$,"= 12, যে অবস্থায় x = ln(3/2)"
149,অন্তরীকরণ,0,$y_2(0)=1$,$y''(0)=1$
150,অন্তরীকরণ,1,$0$,0
151,অন্তরীকরণ,0,$\frac{1}{2}$,1}{2}
152,অন্তরীকরণ,1,"$f_{max}=-3$, $f_{min}=-128$","(1) = -3 at x=1
স্থানীয় সর্বনিম্ন: f(6) = -128 at x=6
(কোনও গ্লোবাল সর্বোচ্চ/সর্বনিম্ন নেই)"
153,অন্তরীকরণ,0,$\frac{dy}{dx}=\frac{2(x+y)\cos(x+y)^2}{1-2(x+y)\cos(x+y)^2}$,/2 - 1/4 sin(2x+2y) + C
154,অন্তরীকরণ,0,$e^{21}$,21}
155,অন্তরীকরণ,1,$1$,1
156,অন্তরীকরণ,0,অস্তিত্বহীন হবে,(অনির্ধারিত / নেই)
158,অন্তরীকরণ,1,$\frac{1}{16}$,1/16
159,অন্তরীকরণ,1,$\frac{3}{2}$,3}{2}
160,অন্তরীকরণ,0,$\frac{dy}{dx}=1-\frac{y}{x(1+\ln x)}$,/dx = \frac{\ln x+\dfrac{x-y}{x}}{1+\ln x} = \frac{1+\ln x-\dfrac{y}{x}}{1+\ln x}
161,অন্তরীকরণ,1,$\frac{1}{3}$,1/3
162,অন্তরীকরণ,1,$15.25^\circ$,"[
\theta=\arccos\!\left(\frac{11}{\sqrt{130}}\right)=\arctan\!\left(\frac{3}{11}\right)\approx 0.2663\ \text{rad}\ (\approx 15.26^\circ)
\]"
163,অন্তরীকরণ,1,$3\cos3x$,3\cos(3x)
164,অন্তরীকরণ,0,"$t=3,\frac{1}{2}$; $t=1$; $t=\frac{1}{2}$","= 1/2, t = -3/2

সময়, বেগ ও সরণের সংখ্যামান সমান হওয়ার সময়: t = 1/2"
165,অন্তরীকরণ,1,"$(0,0)$ এবং $(-2a,0)$","(0,0) এবং (-2a,0)"
166,অন্তরীকরণ,0,$\frac{s^3}{2}$,3}{2}
167,অন্তরীকরণ,0,"$\left(\frac{7}{2}, \sqrt{\frac{7}{2}}\right)$","(7/2, sqrt(14)/2)"
168,অন্তরীকরণ,1,$0$,0
169,অন্তরীকরণ,1,$r=5.42cm$ এবং $h=10.84cm$,= (500/π)^{1/3} সেমি ≈ 5.42 সেমি; h = 2(500/π)^{1/3} সেমি ≈ 10.84 সেমি।
170,অন্তরীকরণ,1,$k=\frac{1}{2}$,=\tfrac{1}{2}
171,অন্তরীকরণ,1,$2$,2
172,অন্তরীকরণ,1,$\frac{dy}{dx}=\frac{\ln\sin y+y\tan x}{\ln\cos x-x\cot y}$,=\frac{\ln(\sin y)+y\tan x}{\ln(\cos x)-x\cot y}
173,অন্তরীকরণ,1,$\frac{1}{2}\cdot\frac{1}{1+x^2}$,$\displaystyle \frac{dy}{dx}=\frac{1}{2(1+x^2)}$
174,অন্তরীকরণ,1,"maximum value $=128$, minimum value $=0$","(অসীমভাবে বড়), গ্লোবাল সর্বনিম্ন মান নেই (অসীমভাবে ছোট)। স্থানীয় সর্বোচ্চ: x=2 এ f=128; স্থানীয় সর্বনিম্ন: x=6 এ f=0."
175,অন্তরীকরণ,0,$2xe^{x^2}+x^{x^2}(2x\ln x+x)$,"[
\frac{\sqrt{\pi}}{2}\,\mathrm{erfi}(x)
+\sum_{n=0}^{\infty} x^{2n+1}\sum_{k=0}^{n}\frac{(-1)^{\,n-k}}{k!\,(2n+1)^{\,n-k+1}}(\ln x)^k + C
\]"
176,অন্তরীকরণ,0,$-\frac{1}{b}$,>0: -1/b ; b\le 0: -\infty
177,অন্তরীকরণ,1,$a=8cm$,8 সে.মি.
178,অন্তরীকরণ,0,$\frac{(\sqrt{1+x^2}-x)}{[1+(\sqrt{1+x^2}-x)^2][\sqrt{1+x^2}]}$,=\frac{1}{2(1+x^2)}
179,অন্তরীকরণ,1,$\frac{dy}{dx}=\frac{y}{x}$,=\frac{y}{x}
180,অন্তরীকরণ,0,$\cos x$,
181,অন্তরীকরণ,0,$\frac{dy}{dx}=\frac{e^{x+y}-e^x}{e^y-e^{x+y}}$,"= -e^{\,y-x}"
182,অন্তরীকরণ,0,$e$,
183,অন্তরীকরণ,1,$-1$,-1
184,অন্তরীকরণ,1,$\frac{-x}{\sqrt{1-x^2}}$,-\frac{x}{\sqrt{1-x^2}}
185,অন্তরীকরণ,1,$-8$,-8
186,অন্তরীকরণ,0,$\frac{1}{2}\cdot(\sqrt{x})^{\sqrt{x}-1}\left(\frac{1}{2}\ln x+1\right)$,
187,অন্তরীকরণ,0,$\frac{x-1}{2}$,-1}{2}
188,অন্তরীকরণ,1,$1$,1
189,অন্তরীকরণ,1,$4$,4
190,অন্তরীকরণ,1,"$\left(1,\frac{7}{3}\right), \left(-1,\frac{5}{3}\right)$","(1,\; \tfrac{7}{3})\quad\text{and}\quad(-1,\; \tfrac{5}{3})"
191,অন্তরীকরণ,0,"$(0,0), \left(\frac{4a}{3}, \frac{2a}{3}\sqrt[3]{4}\right)$","(4a/3,\; (32a^3/27)^{1/3}) (a ≠ 0)"
192,অন্তরীকরণ,1,$\frac{\sec^2(2\sqrt{x})}{2\sqrt{x}(\tan(2\sqrt{x}))^{\frac{1}{2}}}$,"=\frac{\sec^2(2\sqrt{x})}{2\sqrt{x}\,\sqrt{\tan(2\sqrt{x})}}"
193,অন্তরীকরণ,0,$(\log_a e)\frac{1}{x}$,- x}{\ln a} + C
194,অন্তরীকরণ,1,$2$,2
195,অন্তরীকরণ,1,"$(3,0)$ ও $\left(\frac{7}{3}, \frac{4}{27}\right)$","(3, 0), (7/3, 4/27)"
197,অন্তরীকরণ,0,$\frac{1}{1+x^2}$,(x\tan^{-1}\!\frac{a+bx}{b-ax}-\tfrac{1}{2}\ln(1+x^2)+C\)
198,অন্তরীকরণ,1,$2\ln a$,2 ln a
199,অন্তরীকরণ,1,$\frac{dy}{dx}=\frac{2x}{10y+\cos y}$,=\frac{2x}{10y+\cos y}
200,অন্তরীকরণ,1,"$\left(\frac{3}{2}, -\frac{1}{4}\right)$","(3/2, -1/4)"
201,অন্তরীকরণ,0,$\frac{1+x^2+\log x}{(\sqrt{1+x^2})^3}$,2+\log x+1}{(1+x^2)^{3/2}}
202,অন্তরীকরণ,0,$\frac{dy}{dx}=0$,(\displaystyle \frac{\pi}{2}\) for all real x with x \neq 0.
203,অন্তরীকরণ,1,$\frac{1}{2}$,1/2
204,অন্তরীকরণ,0,$k=\frac{1}{7\sqrt{3}}$,(k=\dfrac{7\sqrt3-12}{3}\) or \(k=\dfrac{7\sqrt3+12}{3}\)
205,অন্তরীকরণ,1,$\frac{dy}{dx}=\frac{y}{x}\left\{\frac{y-x\ln(y)}{x-y\ln(x)}\right\}$,"=\frac{\ln y-\dfrac{y}{x}}{\ln x-\dfrac{x}{y}}\quad\text{(equivalently }\frac{y(x\ln y-y)}{x(y\ln x-x)}\text{). For }y=x\neq e\text{, }\frac{dy}{dx}=1\text{; at }(e,e)\text{ derivative is indeterminate.)}"
206,অন্তরীকরণ,0,$\frac{1}{\sqrt{1-x^2}}\left(\frac{\cos^{-1}x}{\sin^{-1}x}-\log(\sin^{-1}x)\right)$,(x·cos^{-1}x − √(1−x^2))·ln(sin^{-1}x) − √(1−x^2) + Ci(sin^{-1}x) − (π/2)·Si(sin^{-1}x) + C
207,অন্তরীকরণ,0,"$(i)\ \frac{dy}{dx}=1+\frac{3}{2(x-1)}-\frac{3}{2(x+1)}$, $(ii)\ \frac{dy}{dx}=\frac{1}{2}$","(i) \frac{dy}{dx}=\frac{x^2+2}{x^2-1}

(ii) \frac{dy}{dx}=\frac{1}{2}\operatorname{sgn}\!\left(\tan\frac{x}{2}\right)\quad\text{for }x\neq(2k+1)\pi,
\text{ i.e. } \frac{dy}{dx}=\begin{cases}\tfrac{1}{2},&x\in(2k\pi,(2k+1)\pi)\\[4pt]-\tfrac{1}{2},&x\in((2k+1)\pi,(2k+2)\pi)\end{cases}\text{ (undefined at }x=2k\pi\text{)}"
208,অন্তরীকরণ,1,$\cos y$,(\cos y\)
209,অন্তরীকরণ,1,$\ln2$,(\ln 2\)
210,অন্তরীকরণ,1,$\frac{dy}{dx}=\frac{y\tan x+\ln(\sin y)}{\ln(\cos x)-x\cot y}$,"[
\frac{dy}{dx}=\frac{\ln(\sin y)+y\tan x}{\ln(\cos x)-x\cot y}
\]"
211,অন্তরীকরণ,1,"$8,-4,8$","(-1,0): slope = 8
(1,0): slope = -4
(3,0): slope = 8"
